2022-07-01 18:19:56,525 INFO    HandlerThread:34136 [handler.py:handle_request_defer():164] handle defer: 0
2022-07-01 18:19:56,526 DEBUG   SenderThread:34136 [sender.py:send_request():249] send_request: defer
2022-07-01 18:19:56,526 INFO    SenderThread:34136 [sender.py:send_request_defer():388] handle sender defer: 0
2022-07-01 18:19:56,526 INFO    SenderThread:34136 [sender.py:transition_state():392] send defer: 1
2022-07-01 18:19:56,526 DEBUG   HandlerThread:34136 [handler.py:handle_request():141] handle_request: defer
2022-07-01 18:19:56,526 INFO    HandlerThread:34136 [handler.py:handle_request_defer():164] handle defer: 1
2022-07-01 18:19:56,595 DEBUG   SenderThread:34136 [sender.py:send_request():249] send_request: defer
2022-07-01 18:19:56,596 INFO    SenderThread:34136 [sender.py:send_request_defer():388] handle sender defer: 1
2022-07-01 18:19:56,596 INFO    SenderThread:34136 [sender.py:transition_state():392] send defer: 2
2022-07-01 18:19:56,596 DEBUG   HandlerThread:34136 [handler.py:handle_request():141] handle_request: defer
2022-07-01 18:19:56,597 INFO    HandlerThread:34136 [handler.py:handle_request_defer():164] handle defer: 2
2022-07-01 18:19:56,597 DEBUG   SenderThread:34136 [sender.py:send():235] send: stats
2022-07-01 18:19:56,597 DEBUG   SenderThread:34136 [sender.py:send_request():249] send_request: defer
2022-07-01 18:19:56,597 INFO    SenderThread:34136 [sender.py:send_request_defer():388] handle sender defer: 2
2022-07-01 18:19:56,597 INFO    SenderThread:34136 [sender.py:transition_state():392] send defer: 3
2022-07-01 18:19:56,597 DEBUG   HandlerThread:34136 [handler.py:handle_request():141] handle_request: defer
2022-07-01 18:19:56,598 INFO    HandlerThread:34136 [handler.py:handle_request_defer():164] handle defer: 3
2022-07-01 18:19:56,598 DEBUG   SenderThread:34136 [sender.py:send_request():249] send_request: defer
2022-07-01 18:19:56,598 INFO    SenderThread:34136 [sender.py:send_request_defer():388] handle sender defer: 3
2022-07-01 18:19:56,598 INFO    SenderThread:34136 [sender.py:transition_state():392] send defer: 4
2022-07-01 18:19:56,598 DEBUG   HandlerThread:34136 [handler.py:handle_request():141] handle_request: defer
2022-07-01 18:19:56,599 INFO    HandlerThread:34136 [handler.py:handle_request_defer():164] handle defer: 4
2022-07-01 18:19:56,599 DEBUG   SenderThread:34136 [sender.py:send():235] send: summary
2022-07-01 18:19:56,599 INFO    SenderThread:34136 [sender.py:_save_file():949] saving file wandb-summary.json with policy end
2022-07-01 18:19:56,600 DEBUG   SenderThread:34136 [sender.py:send_request():249] send_request: defer
2022-07-01 18:19:56,600 INFO    SenderThread:34136 [sender.py:send_request_defer():388] handle sender defer: 4
2022-07-01 18:19:56,600 INFO    SenderThread:34136 [sender.py:transition_state():392] send defer: 5
2022-07-01 18:19:56,600 DEBUG   HandlerThread:34136 [handler.py:handle_request():141] handle_request: defer
2022-07-01 18:19:56,600 INFO    HandlerThread:34136 [handler.py:handle_request_defer():164] handle defer: 5
2022-07-01 18:19:56,600 DEBUG   SenderThread:34136 [sender.py:send_request():249] send_request: defer
2022-07-01 18:19:56,601 INFO    SenderThread:34136 [sender.py:send_request_defer():388] handle sender defer: 5
2022-07-01 18:19:56,641 DEBUG   HandlerThread:34136 [handler.py:handle_request():141] handle_request: poll_exit
2022-07-01 18:19:56,864 INFO    Thread-11 :34136 [dir_watcher.py:_on_file_modified():269] file/dir modified: C:\Users\marce\OneDrive - Escuela Superior Politécnica del Litoral\GitHub Repositories\ml-devops-engineering\reproducible-model-workflow\exercise_4\wandb\run-20220701_181648-2armbnzn\files\config.yaml
2022-07-01 18:19:56,864 INFO    Thread-11 :34136 [dir_watcher.py:_on_file_modified():269] file/dir modified: C:\Users\marce\OneDrive - Escuela Superior Politécnica del Litoral\GitHub Repositories\ml-devops-engineering\reproducible-model-workflow\exercise_4\wandb\run-20220701_181648-2armbnzn\files\wandb-summary.json
2022-07-01 18:19:56,914 INFO    SenderThread:34136 [sender.py:transition_state():392] send defer: 6
2022-07-01 18:19:56,914 DEBUG   SenderThread:34136 [sender.py:send_request():249] send_request: poll_exit
2022-07-01 18:19:56,915 DEBUG   HandlerThread:34136 [handler.py:handle_request():141] handle_request: defer
2022-07-01 18:19:56,915 INFO    HandlerThread:34136 [handler.py:handle_request_defer():164] handle defer: 6
2022-07-01 18:19:56,915 DEBUG   SenderThread:34136 [sender.py:send_request():249] send_request: defer
2022-07-01 18:19:56,915 INFO    SenderThread:34136 [sender.py:send_request_defer():388] handle sender defer: 6
2022-07-01 18:19:56,915 INFO    SenderThread:34136 [dir_watcher.py:finish():336] shutting down directory watcher
2022-07-01 18:19:57,023 DEBUG   HandlerThread:34136 [handler.py:handle_request():141] handle_request: poll_exit
2022-07-01 18:19:57,880 INFO    SenderThread:34136 [dir_watcher.py:_on_file_modified():269] file/dir modified: C:\Users\marce\OneDrive - Escuela Superior Politécnica del Litoral\GitHub Repositories\ml-devops-engineering\reproducible-model-workflow\exercise_4\wandb\run-20220701_181648-2armbnzn\files\config.yaml
2022-07-01 18:19:57,882 INFO    SenderThread:34136 [dir_watcher.py:finish():366] scan: C:\Users\marce\OneDrive - Escuela Superior Politécnica del Litoral\GitHub Repositories\ml-devops-engineering\reproducible-model-workflow\exercise_4\wandb\run-20220701_181648-2armbnzn\files
2022-07-01 18:19:57,882 INFO    SenderThread:34136 [dir_watcher.py:finish():380] scan save: C:\Users\marce\OneDrive - Escuela Superior Politécnica del Litoral\GitHub Repositories\ml-devops-engineering\reproducible-model-workflow\exercise_4\wandb\run-20220701_181648-2armbnzn\files\conda-environment.yaml conda-environment.yaml
2022-07-01 18:19:57,882 INFO    SenderThread:34136 [dir_watcher.py:finish():380] scan save: C:\Users\marce\OneDrive - Escuela Superior Politécnica del Litoral\GitHub Repositories\ml-devops-engineering\reproducible-model-workflow\exercise_4\wandb\run-20220701_181648-2armbnzn\files\config.yaml config.yaml
2022-07-01 18:19:57,883 INFO    SenderThread:34136 [dir_watcher.py:finish():380] scan save: C:\Users\marce\OneDrive - Escuela Superior Politécnica del Litoral\GitHub Repositories\ml-devops-engineering\reproducible-model-workflow\exercise_4\wandb\run-20220701_181648-2armbnzn\files\diff.patch diff.patch
2022-07-01 18:19:57,883 INFO    SenderThread:34136 [dir_watcher.py:finish():380] scan save: C:\Users\marce\OneDrive - Escuela Superior Politécnica del Litoral\GitHub Repositories\ml-devops-engineering\reproducible-model-workflow\exercise_4\wandb\run-20220701_181648-2armbnzn\files\output.log output.log
2022-07-01 18:19:57,883 INFO    SenderThread:34136 [dir_watcher.py:finish():380] scan save: C:\Users\marce\OneDrive - Escuela Superior Politécnica del Litoral\GitHub Repositories\ml-devops-engineering\reproducible-model-workflow\exercise_4\wandb\run-20220701_181648-2armbnzn\files\requirements.txt requirements.txt
2022-07-01 18:19:57,887 INFO    SenderThread:34136 [dir_watcher.py:finish():380] scan save: C:\Users\marce\OneDrive - Escuela Superior Politécnica del Litoral\GitHub Repositories\ml-devops-engineering\reproducible-model-workflow\exercise_4\wandb\run-20220701_181648-2armbnzn\files\wandb-metadata.json wandb-metadata.json
2022-07-01 18:19:57,887 INFO    SenderThread:34136 [dir_watcher.py:finish():380] scan save: C:\Users\marce\OneDrive - Escuela Superior Politécnica del Litoral\GitHub Repositories\ml-devops-engineering\reproducible-model-workflow\exercise_4\wandb\run-20220701_181648-2armbnzn\files\wandb-summary.json wandb-summary.json
2022-07-01 18:19:57,893 INFO    SenderThread:34136 [dir_watcher.py:finish():380] scan save: C:\Users\marce\OneDrive - Escuela Superior Politécnica del Litoral\GitHub Repositories\ml-devops-engineering\reproducible-model-workflow\exercise_4\wandb\run-20220701_181648-2armbnzn\files\code\_session_history.ipynb code\_session_history.ipynb
2022-07-01 18:19:57,894 INFO    SenderThread:34136 [sender.py:transition_state():392] send defer: 7
2022-07-01 18:19:57,894 DEBUG   SenderThread:34136 [sender.py:send_request():249] send_request: poll_exit
2022-07-01 18:19:57,895 DEBUG   HandlerThread:34136 [handler.py:handle_request():141] handle_request: defer
2022-07-01 18:19:57,898 INFO    HandlerThread:34136 [handler.py:handle_request_defer():164] handle defer: 7
2022-07-01 18:19:57,899 DEBUG   SenderThread:34136 [sender.py:send_request():249] send_request: defer
2022-07-01 18:19:57,899 INFO    SenderThread:34136 [sender.py:send_request_defer():388] handle sender defer: 7
2022-07-01 18:19:57,899 INFO    SenderThread:34136 [file_pusher.py:finish():145] shutting down file pusher
2022-07-01 18:19:58,005 DEBUG   HandlerThread:34136 [handler.py:handle_request():141] handle_request: poll_exit
2022-07-01 18:19:58,006 DEBUG   SenderThread:34136 [sender.py:send_request():249] send_request: poll_exit
2022-07-01 18:19:58,116 DEBUG   HandlerThread:34136 [handler.py:handle_request():141] handle_request: poll_exit
2022-07-01 18:19:58,117 DEBUG   SenderThread:34136 [sender.py:send_request():249] send_request: poll_exit
2022-07-01 18:19:58,227 DEBUG   HandlerThread:34136 [handler.py:handle_request():141] handle_request: poll_exit
2022-07-01 18:19:58,228 DEBUG   SenderThread:34136 [sender.py:send_request():249] send_request: poll_exit
2022-07-01 18:19:58,339 DEBUG   HandlerThread:34136 [handler.py:handle_request():141] handle_request: poll_exit
2022-07-01 18:19:58,339 DEBUG   SenderThread:34136 [sender.py:send_request():249] send_request: poll_exit
2022-07-01 18:19:58,450 DEBUG   HandlerThread:34136 [handler.py:handle_request():141] handle_request: poll_exit
2022-07-01 18:19:58,451 DEBUG   SenderThread:34136 [sender.py:send_request():249] send_request: poll_exit
2022-07-01 18:19:58,561 DEBUG   HandlerThread:34136 [handler.py:handle_request():141] handle_request: poll_exit
2022-07-01 18:19:58,562 DEBUG   SenderThread:34136 [sender.py:send_request():249] send_request: poll_exit
2022-07-01 18:19:58,673 DEBUG   HandlerThread:34136 [handler.py:handle_request():141] handle_request: poll_exit
2022-07-01 18:19:58,673 DEBUG   SenderThread:34136 [sender.py:send_request():249] send_request: poll_exit
2022-07-01 18:19:58,747 INFO    Thread-45 :34136 [upload_job.py:push():132] Uploaded file C:\Users\marce\OneDrive - Escuela Superior Politécnica del Litoral\GitHub Repositories\ml-devops-engineering\reproducible-model-workflow\exercise_4\wandb\run-20220701_181648-2armbnzn\files\wandb-summary.json
2022-07-01 18:19:58,776 INFO    Thread-44 :34136 [upload_job.py:push():132] Uploaded file C:\Users\marce\OneDrive - Escuela Superior Politécnica del Litoral\GitHub Repositories\ml-devops-engineering\reproducible-model-workflow\exercise_4\wandb\run-20220701_181648-2armbnzn\files\requirements.txt
2022-07-01 18:19:58,783 DEBUG   HandlerThread:34136 [handler.py:handle_request():141] handle_request: poll_exit
2022-07-01 18:19:58,784 DEBUG   SenderThread:34136 [sender.py:send_request():249] send_request: poll_exit
2022-07-01 18:19:58,786 INFO    Thread-43 :34136 [upload_job.py:push():132] Uploaded file C:\Users\marce\OneDrive - Escuela Superior Politécnica del Litoral\GitHub Repositories\ml-devops-engineering\reproducible-model-workflow\exercise_4\wandb\run-20220701_181648-2armbnzn\files\config.yaml
2022-07-01 18:19:58,893 DEBUG   HandlerThread:34136 [handler.py:handle_request():141] handle_request: poll_exit
2022-07-01 18:19:58,893 DEBUG   SenderThread:34136 [sender.py:send_request():249] send_request: poll_exit
2022-07-01 18:19:59,004 DEBUG   HandlerThread:34136 [handler.py:handle_request():141] handle_request: poll_exit
2022-07-01 18:19:59,004 DEBUG   SenderThread:34136 [sender.py:send_request():249] send_request: poll_exit
2022-07-01 18:19:59,115 DEBUG   HandlerThread:34136 [handler.py:handle_request():141] handle_request: poll_exit
2022-07-01 18:19:59,116 DEBUG   SenderThread:34136 [sender.py:send_request():249] send_request: poll_exit
2022-07-01 18:19:59,227 DEBUG   HandlerThread:34136 [handler.py:handle_request():141] handle_request: poll_exit
2022-07-01 18:19:59,228 DEBUG   SenderThread:34136 [sender.py:send_request():249] send_request: poll_exit
2022-07-01 18:19:59,336 DEBUG   HandlerThread:34136 [handler.py:handle_request():141] handle_request: poll_exit
2022-07-01 18:19:59,336 DEBUG   SenderThread:34136 [sender.py:send_request():249] send_request: poll_exit
2022-07-01 18:19:59,446 DEBUG   HandlerThread:34136 [handler.py:handle_request():141] handle_request: poll_exit
2022-07-01 18:19:59,447 DEBUG   SenderThread:34136 [sender.py:send_request():249] send_request: poll_exit
2022-07-01 18:19:59,557 DEBUG   HandlerThread:34136 [handler.py:handle_request():141] handle_request: poll_exit
2022-07-01 18:19:59,557 DEBUG   SenderThread:34136 [sender.py:send_request():249] send_request: poll_exit
2022-07-01 18:19:59,669 DEBUG   HandlerThread:34136 [handler.py:handle_request():141] handle_request: poll_exit
2022-07-01 18:19:59,669 DEBUG   SenderThread:34136 [sender.py:send_request():249] send_request: poll_exit
2022-07-01 18:19:59,779 DEBUG   HandlerThread:34136 [handler.py:handle_request():141] handle_request: poll_exit
2022-07-01 18:19:59,779 DEBUG   SenderThread:34136 [sender.py:send_request():249] send_request: poll_exit
2022-07-01 18:19:59,892 DEBUG   HandlerThread:34136 [handler.py:handle_request():141] handle_request: poll_exit
2022-07-01 18:19:59,892 DEBUG   SenderThread:34136 [sender.py:send_request():249] send_request: poll_exit
2022-07-01 18:20:00,002 DEBUG   HandlerThread:34136 [handler.py:handle_request():141] handle_request: poll_exit
2022-07-01 18:20:00,002 DEBUG   SenderThread:34136 [sender.py:send_request():249] send_request: poll_exit
2022-07-01 18:20:00,022 INFO    Thread-46 :34136 [upload_job.py:push():132] Uploaded file C:\Users\marce\OneDrive - Escuela Superior Politécnica del Litoral\GitHub Repositories\ml-devops-engineering\reproducible-model-workflow\exercise_4\wandb\run-20220701_181648-2armbnzn\files\code\_session_history.ipynb
2022-07-01 18:20:00,114 DEBUG   HandlerThread:34136 [handler.py:handle_request():141] handle_request: poll_exit
2022-07-01 18:20:00,114 DEBUG   SenderThread:34136 [sender.py:send_request():249] send_request: poll_exit
2022-07-01 18:20:00,224 INFO    Thread-10 :34136 [sender.py:transition_state():392] send defer: 8
2022-07-01 18:20:00,224 DEBUG   HandlerThread:34136 [handler.py:handle_request():141] handle_request: poll_exit
2022-07-01 18:20:00,224 DEBUG   SenderThread:34136 [sender.py:send_request():249] send_request: poll_exit
2022-07-01 18:20:00,225 DEBUG   HandlerThread:34136 [handler.py:handle_request():141] handle_request: defer
2022-07-01 18:20:00,225 INFO    HandlerThread:34136 [handler.py:handle_request_defer():164] handle defer: 8
2022-07-01 18:20:00,225 DEBUG   SenderThread:34136 [sender.py:send_request():249] send_request: defer
2022-07-01 18:20:00,225 INFO    SenderThread:34136 [sender.py:send_request_defer():388] handle sender defer: 8
2022-07-01 18:20:00,332 DEBUG   HandlerThread:34136 [handler.py:handle_request():141] handle_request: poll_exit
2022-07-01 18:20:00,652 INFO    SenderThread:34136 [sender.py:transition_state():392] send defer: 9
2022-07-01 18:20:00,652 DEBUG   SenderThread:34136 [sender.py:send_request():249] send_request: poll_exit
2022-07-01 18:20:00,653 DEBUG   HandlerThread:34136 [handler.py:handle_request():141] handle_request: defer
2022-07-01 18:20:00,653 INFO    HandlerThread:34136 [handler.py:handle_request_defer():164] handle defer: 9
2022-07-01 18:20:00,653 DEBUG   SenderThread:34136 [sender.py:send_request():249] send_request: defer
2022-07-01 18:20:00,653 INFO    SenderThread:34136 [sender.py:send_request_defer():388] handle sender defer: 9
2022-07-01 18:20:00,653 INFO    SenderThread:34136 [sender.py:transition_state():392] send defer: 10
2022-07-01 18:20:00,654 DEBUG   SenderThread:34136 [sender.py:send():235] send: final
2022-07-01 18:20:00,654 DEBUG   HandlerThread:34136 [handler.py:handle_request():141] handle_request: defer
2022-07-01 18:20:00,654 DEBUG   SenderThread:34136 [sender.py:send():235] send: footer
2022-07-01 18:20:00,654 INFO    HandlerThread:34136 [handler.py:handle_request_defer():164] handle defer: 10
2022-07-01 18:20:00,655 DEBUG   SenderThread:34136 [sender.py:send_request():249] send_request: defer
2022-07-01 18:20:00,655 INFO    SenderThread:34136 [sender.py:send_request_defer():388] handle sender defer: 10
2022-07-01 18:20:00,762 DEBUG   HandlerThread:34136 [handler.py:handle_request():141] handle_request: poll_exit
2022-07-01 18:20:00,762 DEBUG   SenderThread:34136 [sender.py:send_request():249] send_request: poll_exit
2022-07-01 18:20:00,763 INFO    SenderThread:34136 [file_pusher.py:join():150] waiting for file pusher
2022-07-01 18:20:01,174 DEBUG   HandlerThread:34136 [handler.py:handle_request():141] handle_request: sampled_history
2022-07-01 18:20:01,175 DEBUG   HandlerThread:34136 [handler.py:handle_request():141] handle_request: get_summary
2022-07-01 18:20:01,176 DEBUG   HandlerThread:34136 [handler.py:handle_request():141] handle_request: shutdown
2022-07-01 18:20:01,176 INFO    HandlerThread:34136 [handler.py:finish():806] shutting down handler
2022-07-01 18:20:01,665 INFO    WriterThread:34136 [datastore.py:close():279] close: C:\Users\marce\OneDrive - Escuela Superior Politécnica del Litoral\GitHub Repositories\ml-devops-engineering\reproducible-model-workflow\exercise_4\wandb\run-20220701_181648-2armbnzn\run-2armbnzn.wandb
2022-07-01 18:20:02,074 INFO    SenderThread:34136 [sender.py:finish():1111] shutting down sender
2022-07-01 18:20:02,074 INFO    SenderThread:34136 [file_pusher.py:finish():145] shutting down file pusher
2022-07-01 18:20:02,074 INFO    SenderThread:34136 [file_pusher.py:join():150] waiting for file pusher
2022-07-01 18:20:02,075 INFO    MainThread:34136 [internal.py:handle_exit():80] Internal process exited
